Year,Month,Date,date,GHI,ID,Station,Province,Tower,Code,Long (X),Lat. (Y),Altitude,WV_AOT(675_nm),WV_AOT(440_nm),AOT(675_nm),AOT(440_nm),PW(cm),Pre(mbars),O3(cm),N(cm),Temp_(K)
2020,Jan.,1,1,44.02,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.04,0.07,4.32,957.91,2.60,0.001035,272.99
2020,Jan.,2,2,44.67,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.06,0.09,4.30,957.76,2.60,0.001035,272.99
2020,Jan.,3,3,52.9,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.14,4.14,957.50,2.60,0.001035,272.99
2020,Jan.,4,4,46.71,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.03,0.05,4.51,956.97,2.60,0.001035,272.99
2020,Jan.,5,5,22.24,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.04,0.06,3.85,956.93,2.60,0.001035,272.99
2020,Jan.,6,6,18.88,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.05,0.07,3.91,956.71,2.60,0.001035,272.99
2020,Jan.,7,7,24.91,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.19,1.87,956.41,2.60,0.001035,272.99
2020,Jan.,8,8,29.32,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.23,1.69,955.57,2.60,0.001035,272.99
2020,Jan.,9,9,16.3,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.21,1.84,955.65,2.60,0.001035,272.99
2020,Jan.,10,10,33.19,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.23,1.38,955.67,2.60,0.001035,272.99
2020,Jan,11,11,20.12,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.18,2.25,955.71,2.60,0.001035,272.99
2020,Jan,12,12,30.45,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.23,2.49,955.73,2.60,0.001035,272.99
2020,Jan,13,13,32.58,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.19,2.36,955.78,2.60,0.001035,272.99
2020,Jan,14,14,48.81,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.27,2.24,955.78,2.60,0.001035,272.99
2020,Jan,15,15,53.6,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.18,0.38,2.43,955.83,2.60,0.001035,272.99
2020,Jan,16,16,52,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.35,1.98,955.84,2.60,0.001035,272.99
2020,Jan,17,17,31.03,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.26,1.78,955.98,2.60,0.001036,272.99
2020,Jan,18,18,50.52,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.12,2.24,956.01,2.60,0.001036,272.99
2020,Jan,19,19,46.63,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.13,2.34,956.01,2.60,0.001036,272.99
2020,Jan,20,20,49.55,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.16,2.26,956.02,2.60,0.001036,272.99
2020,Jan,21,21,47.51,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.22,2.10,956.02,2.60,0.001036,272.99
2020,Jan,22,22,32.05,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.26,0.61,2.42,956.03,2.60,0.001036,272.99
2020,Jan,23,23,32.15,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.23,0.51,2.15,957.39,2.60,0.001036,272.99
2020,Jan,24,24,43.76,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.22,0.50,1.63,957.35,2.60,0.001036,272.99
2020,Jan,25,25,33.07,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.34,1.74,957.31,2.60,0.001036,272.99
2020,Jan,26,26,45.92,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.51,1.96,957.17,2.60,0.001036,272.99
2020,Jan,27,27,245,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.42,1.97,956.49,2.60,0.001036,272.99
2020,Jan,28,28,364.19,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.19,0.41,1.78,956.18,2.60,0.001036,272.99
2020,Jan,29,29,226.18,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.55,1.28,1.49,957.61,2.60,0.001036,272.99
2020,Jan,30,30,534.68,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.21,1.82,957.44,2.60,0.001036,272.99
2020,Jan,31,31,669.31,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.23,0.48,2.47,957.00,2.60,0.001036,272.99
2020,Feb.,1,32,207.48,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.48,1.98,956.06,2.60,0.001036,272.99
2020,Feb.,2,33,391,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.29,0.67,2.29,956.06,2.60,0.001036,272.99
2020,Feb.,3,34,195.09,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.17,0.28,2.53,956.07,2.60,0.001036,272.99
2020,Feb.,4,35,203.66,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.19,0.34,2.73,956.07,2.60,0.001036,272.99
2020,Feb.,5,36,320.2,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.26,2.39,956.09,2.60,0.001036,272.99
2020,Feb.,6,37,497.1,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.35,2.56,956.19,2.60,0.001036,272.99
2020,Feb.,7,38,364.7,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.33,2.46,956.19,2.60,0.001036,272.99
2020,Feb.,8,39,369,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.06,0.12,2.20,956.20,2.60,0.001036,272.99
2020,Feb.,9,40,451.59,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.36,1.90,957.47,2.60,0.001036,272.99
2020,Feb.,10,41,281.76,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.29,2.00,957.44,2.60,0.001036,272.99
2020,Feb.,11,42,417.78,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.27,1.75,956.45,2.60,0.001036,272.99
2020,Feb.,12,43,156.83,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.32,1.68,956.40,2.60,0.001036,272.99
2020,Feb.,13,44,232.61,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.27,0.53,1.95,956.35,2.60,0.001036,272.99
2020,Feb.,14,45,601.29,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.55,1.80,956.30,2.60,0.001036,272.99
2020,Feb.,15,46,435.71,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.45,1.89,956.10,2.60,0.001036,272.99
2020,Feb,16,47,234.69,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.34,1.50,960.60,2.58,0.001525,272.99
2020,Feb,17,48,284.46,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.19,2.05,960.56,2.58,0.001525,272.99
2020,Feb,18,49,315.59,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.29,2.14,960.53,2.58,0.001525,272.99
2020,Feb,19,50,348.96,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.27,2.35,960.29,2.59,0.001596,272.99
2020,Feb,20,51,303.91,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.29,2.45,960.06,2.59,0.001597,272.99
2020,Feb,21,52,381.54,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.15,2.47,959.88,2.59,0.001597,272.99
2020,Feb,22,53,332.55,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.29,1.94,959.84,2.59,0.001597,272.99
2020,Feb,23,54,329.2,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.17,1.78,959.61,2.59,0.001597,272.99
2020,Feb,24,55,307.83,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.34,2.17,959.34,2.59,0.001597,272.99
2020,Feb,25,56,528.62,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.24,2.04,959.25,2.59,0.001598,272.99
2020,Feb,26,57,329.64,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.30,2.06,959.31,2.59,0.001611,272.99
2020,Feb,27,58,329.64,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.29,0.61,2.38,959.08,2.59,0.001611,272.99
2020,Feb,28,59,415.98,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.38,1.84,959.02,2.59,0.001611,272.99
2020,Mar.,1,60,707.58,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.43,2.25,958.91,2.59,0.001611,272.99
2020,Mar.,2,61,560.43,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.42,2.08,958.38,2.59,0.001612,272.99
2020,Mar.,3,62,365.84,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.31,0.61,2.57,958.33,2.59,0.001612,272.99
2020,Mar.,4,63,524.5,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.38,0.72,2.81,958.27,2.59,0.001612,272.99
2020,Mar.,5,64,224.58,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.26,2.28,958.15,2.59,0.001612,272.99
2020,Mar.,6,65,527.27,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.27,2.03,958.04,2.59,0.001612,272.99
2020,Mar.,7,66,926.99,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.17,2.21,957.22,2.60,0.001640,272.99
2020,Mar.,8,67,254.29,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.23,2.14,956.78,2.60,0.001641,272.99
2020,Mar.,9,68,455.59,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.41,2.22,956.81,2.60,0.001641,272.99
2020,Mar.,10,69,413.32,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.49,2.58,958.60,2.60,0.001682,272.99
2020,Mar.,11,70,244.19,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.50,2.46,958.50,2.60,0.001682,272.99
2020,Mar.,12,71,225.93,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.30,0.60,3.10,958.46,2.60,0.001682,272.99
2020,Mar,13,72,400.02,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.40,0.78,3.43,958.18,2.61,0.001683,272.99
2020,Mar,14,73,386.12,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.31,0.60,3.23,961.61,2.61,0.001694,272.99
2020,Mar,15,74,452.85,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.28,0.54,2.97,961.43,2.61,0.001695,272.99
2020,Mar,16,75,365.98,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.32,2.38,961.14,2.61,0.001696,272.99
2020,Mar,17,76,186.2,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.04,0.07,3.39,961.09,2.61,0.001696,272.99
2020,Mar,18,77,311.65,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.25,3.56,961.04,2.61,0.001696,272.99
2020,Mar,19,78,522.18,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.23,2.42,960.92,2.61,0.001697,272.99
2020,Mar,20,79,577.93,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.44,2.92,961.05,2.61,0.001709,272.99
2020,Mar,21,80,585.61,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.38,2.95,958.30,2.61,0.001711,272.99
2020,Mar,22,81,317.28,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.40,2.63,958.13,2.61,0.001711,272.99
2020,Mar,23,82,512.7,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.27,2.43,957.90,2.61,0.001711,272.99
2020,Mar,24,83,601.79,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.20,2.47,957.84,2.61,0.001711,272.99
2020,Mar,25,84,596.61,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.14,2.38,957.73,2.61,0.001711,272.99
2020,Mar,26,85,185.88,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.26,2.62,958.39,2.61,0.001713,272.99
2020,Mar,27,86,277.98,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.32,2.15,959.33,2.61,0.001724,272.99
2020,Mar,28,87,454.64,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.41,2.72,959.29,2.61,0.001724,272.99
2020,Mar,29,88,496.73,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.27,0.52,3.02,959.25,2.61,0.001724,272.99
2020,Mar,30,89,159.52,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.31,2.86,959.22,2.61,0.001724,272.99
2020,Mar,31,90,553.26,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.23,2.85,959.18,2.61,0.001724,272.99
2020,Apr.,1,91,326.08,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.26,2.80,959.14,2.61,0.001724,272.99
2020,Apr.,2,92,156.66,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.26,2.63,959.11,2.61,0.001724,272.99
2020,Apr.,3,93,420.91,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.34,2.89,959.07,2.61,0.001724,272.99
2020,Apr.,4,94,404.53,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.27,3.37,959.04,2.61,0.001724,272.99
2020,Apr.,5,95,406.32,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.16,3.28,959.00,2.61,0.001724,272.99
2020,Apr.,6,96,326.03,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.16,3.03,958.89,2.61,0.001725,272.99
2020,Apr.,7,97,517.95,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.12,1.95,958.85,2.61,0.001725,272.99
2020,Apr.,8,98,707.24,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.15,2.02,958.82,2.61,0.001725,272.99
2020,Apr.,9,99,202.35,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.19,1.64,958.78,2.61,0.001725,272.99
2020,Apr.,10,100,237.35,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.25,2.14,958.75,2.61,0.001725,272.99
2020,Apr.,11,101,261.14,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.20,2.44,958.71,2.61,0.001725,272.99
2020,Apr.,12,102,283.88,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.06,0.12,2.49,958.67,2.61,0.001725,272.99
2020,Apr.,13,103,454.13,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.13,2.64,958.64,2.61,0.001725,272.99
2020,Apr.,14,104,293.81,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.16,2.95,958.60,2.61,0.001725,272.99
2020,Apr.,15,105,484.69,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.21,3.25,958.45,2.61,0.001725,272.99
2020,Apr,16,106,550.39,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.20,4.00,958.42,2.61,0.001725,272.99
2020,Apr,17,107,228.97,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.14,3.67,958.35,2.61,0.001725,272.99
2020,Apr,18,108,514.58,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.13,2.41,958.31,2.61,0.001725,272.99
2020,Apr,19,109,664.74,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.13,2.14,958.16,2.61,0.001726,272.99
2020,Apr,20,110,268.47,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.17,2.47,962.00,2.61,0.001736,272.99
2020,Apr,21,111,288.19,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.17,2.47,960.37,2.61,0.001738,272.99
2020,Apr,22,112,316.92,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.11,0.23,3.13,960.33,2.61,0.001739,272.99
2020,Apr,23,113,282.18,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.26,3.16,960.29,2.61,0.001739,272.99
2020,Apr,24,114,440.87,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.23,3.07,960.16,2.61,0.001739,272.99
2020,Apr,25,115,440.87,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.17,2.74,960.12,2.61,0.001739,272.99
2020,Apr,26,116,433.7,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.15,2.46,960.08,2.61,0.001739,272.99
2020,Apr,27,117,533.25,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.15,2.85,960.04,2.61,0.001739,272.99
2020,Apr,28,118,192.88,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.14,2.89,960.00,2.61,0.001739,272.99
2020,Apr,29,119,479.23,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.17,0.30,3.63,959.95,2.61,0.001739,272.99
2020,Apr,30,120,210.32,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.14,2.88,959.91,2.61,0.001739,272.99
2020,May.,1,121,255.03,MZ24,MZ24_Nanhupo_2,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.04,0.07,3.33,959.87,2.61,0.001739,272.99
