Year,Month,Date,date,GHI,ID,Station,Province,Tower,Code,Long (X),Lat. (Y),Altitude,WV_AOT(675_nm),WV_AOT(440_nm),AOT(675_nm),AOT(440_nm),PW(cm),Pre(mbars),O3(cm),N(cm),Temp_(K),
2020,July.,13,193,98.71,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.30,2.46,960.07,2.60,0.001507,272.99,
2020,July.,14,194,398.91,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.16,2.48,959.89,2.60,0.001507,272.99,
2020,July.,15,195,281.08,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.15,0.30,1.95,959.85,2.60,0.001507,272.99,
2020,July.,16,196,357.20,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.18,1.79,959.62,2.60,0.001507,272.99,
2020,July.,17,197,240.75,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.17,0.35,2.18,959.35,2.60,0.001507,272.99,
2020,July.,18,198,321.46,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.25,2.05,959.26,2.60,0.001508,272.99,
2020,July.,19,199,431.57,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.15,0.31,2.07,959.32,2.60,0.001521,272.99,
2020,July.,20,200,363.72,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.30,0.62,2.39,959.09,2.60,0.001521,272.99,
2020,July,21,201,378.51,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.21,0.39,1.85,959.03,2.60,0.001521,272.99,
2020,July,22,202,227.47,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.25,0.44,2.26,958.92,2.60,0.001521,272.99,
2020,July,23,203,196.55,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.22,0.43,2.09,958.39,2.60,0.001522,272.99,
2020,July,24,204,414.26,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.32,0.62,2.58,958.34,2.60,0.001522,272.99,
2020,July,25,205,367.26,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.39,0.73,2.82,958.28,2.60,0.001522,272.99,
2020,July,26,206,535.41,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.15,0.27,2.29,958.16,2.60,0.001522,272.99,
2020,July,27,207,224.53,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.16,0.28,2.04,958.05,2.60,0.001522,272.99,
2020,July,28,208,308.75,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.18,2.22,957.23,2.61,0.001550,272.99,
2020,July,29,209,291.04,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.24,2.14,956.79,2.61,0.001551,272.99,
2020,July,30,210,290.97,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.22,0.42,2.23,956.82,2.61,0.001551,272.99,
2020,July,31,211,230.78,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.25,0.50,2.59,958.61,2.61,0.001592,272.99,
2020,Aug.,1,212,241.46,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.26,0.51,2.47,958.51,2.61,0.001592,272.99,
2020,Aug.,2,213,469.45,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.31,0.61,3.11,958.47,2.61,0.001592,272.99,
2020,Aug.,3,214,268.10,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.41,0.79,3.44,958.19,2.61,0.001593,272.99,
2020,Aug.,4,215,490.93,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.32,0.61,3.24,961.62,2.62,0.001604,272.99,
2020,Aug.,5,216,659.40,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.29,0.55,2.98,961.44,2.62,0.001605,272.99,
2020,Aug.,6,217,404.96,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.17,0.33,2.39,961.15,2.62,0.001606,272.99,
2020,Aug.,7,218,384.63,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.05,0.08,3.40,961.10,2.62,0.001606,272.99,
2020,Aug.,8,219,333.33,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.26,3.57,961.05,2.62,0.001606,272.99,
2020,Aug.,9,220,571.55,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.24,2.43,960.93,2.62,0.001607,272.99,
2020,Aug.,10,221,527.26,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.25,0.45,2.93,961.06,2.62,0.001619,272.99,
2020,Aug.,11,222,372.42,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.22,0.39,2.96,958.31,2.62,0.001621,272.99,
2020,Aug,12,223,154.73,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.22,0.41,2.64,958.14,2.62,0.001621,272.99,
2020,Aug,13,224,270.72,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.16,0.28,2.44,957.91,2.62,0.001621,272.99,
2020,Aug,14,225,274.08,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.11,0.21,2.48,957.85,2.62,0.001621,272.99,
2020,Aug,15,226,239.16,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.15,2.39,957.74,2.62,0.001621,272.99,
2020,Aug,16,227,97.97,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.27,2.63,958.40,2.62,0.001623,272.99,
2020,Aug,17,228,267.49,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.17,0.33,2.16,959.34,2.62,0.001634,272.99,
2020,Aug,18,229,321.44,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.22,0.42,2.73,959.30,2.62,0.001634,272.99,
2020,Aug,19,230,419.30,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.28,0.53,3.03,959.26,2.62,0.001634,272.99,
2020,Aug,20,231,433.21,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.17,0.32,2.87,959.23,2.62,0.001634,272.99,
2020,Aug,21,232,586.44,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.24,2.86,959.19,2.62,0.001634,272.99,
2020,Aug,22,233,447.21,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.27,2.81,959.15,2.62,0.001634,272.99,
2020,Aug,23,234,441.69,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.27,2.64,959.12,2.62,0.001634,272.99,
2020,Aug,24,235,441.69,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.16,0.35,2.90,959.08,2.62,0.001634,272.99,
2020,Aug,25,236,478.86,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.28,3.38,959.05,2.62,0.001634,272.99,
2020,Aug,26,237,427.51,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.17,3.29,959.01,2.62,0.001634,272.99,
2020,Aug,27,238,304.52,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.17,3.04,958.90,2.62,0.001635,272.99,
2020,Aug,28,239,498.65,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.13,1.96,958.86,2.62,0.001635,272.99,
2020,Aug,29,240,188.03,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.16,2.03,958.83,2.62,0.001635,272.99,
2020,Aug,30,241,196.63,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.20,1.65,958.79,2.62,0.001635,272.99,
2020,Aug,31,242,50.76,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.26,2.15,958.76,2.62,0.001635,272.99,
2020,Sep.,1,243,217.38,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.11,0.21,2.45,958.72,2.62,0.001635,272.99,
2020,Sep.,2,244,273.78,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.07,0.13,2.50,958.68,2.62,0.001635,272.99,
2020,Sep.,3,245,258.33,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.14,2.65,958.65,2.62,0.001635,272.99,
2020,Sep.,4,246,422.49,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.17,2.96,958.61,2.62,0.001635,272.99,
2020,Sep.,5,247,266.35,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.12,0.22,3.26,958.46,2.62,0.001635,272.99,
2020,Sep.,6,248,265.19,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.12,0.21,4.01,958.43,2.62,0.001635,272.99,
2020,Sep.,7,249,574.34,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.15,3.68,958.36,2.62,0.001635,272.99,
2020,Sep.,8,250,326.17,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.14,2.42,958.32,2.62,0.001635,272.99,
2020,Sep.,9,251,252.73,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.14,2.15,958.17,2.62,0.001636,272.99,
2020,Sep.,10,252,196.64,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.18,2.48,962.01,2.62,0.001646,272.99,
2020,Sep.,11,253,243.83,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.18,2.48,960.38,2.62,0.001648,272.99,
2020,Sep,12,254,369.71,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.12,0.24,3.14,960.34,2.62,0.001649,272.99,
2020,Sep,13,255,197.43,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.27,3.17,960.30,2.62,0.001649,272.99,
2020,Sep,14,256,313.27,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.24,3.08,960.17,2.62,0.001649,272.99,
2020,Sep,15,257,323.54,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.18,2.75,960.13,2.62,0.001649,272.99,
2020,Sep,16,258,495.51,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.16,2.47,960.09,2.62,0.001649,272.99,
2020,Sep,17,259,613.29,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.16,2.86,960.05,2.62,0.001649,272.99,
2020,Sep,18,260,357.69,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.15,2.90,960.01,2.62,0.001649,272.99,
2020,Sep,19,261,384.64,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.18,0.31,3.64,959.96,2.62,0.001649,272.99,
2020,Sep,20,262,429.62,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.15,2.89,959.92,2.62,0.001649,272.99,
2020,Sep,21,263,430.73,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.05,0.08,3.34,959.88,2.62,0.001649,272.99,
2020,Sep,22,264,346.23,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.15,3.36,959.84,2.62,0.001649,272.99,
2020,Sep,23,265,531.31,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.18,3.22,959.80,2.62,0.001649,272.99,
2020,Sep,24,266,428.25,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.15,0.27,3.94,959.67,2.62,0.001649,272.99,
2020,Sep,25,267,429.99,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.11,0.18,3.59,959.63,2.62,0.001649,272.99,
2020,Sep,26,268,242.11,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.09,0.15,3.44,959.59,2.62,0.001649,272.99,
2020,Sep,27,269,495.51,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.23,3.11,959.55,2.62,0.001649,272.99,
2020,Sep,28,270,407.49,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.12,0.22,2.88,961.62,2.63,0.001663,272.99,
2020,Sep,29,271,286.44,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.15,2.83,961.57,2.63,0.001663,272.99,
2020,Sep,30,272,325.27,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.21,3.36,961.52,2.63,0.001663,272.99,
2020,Oct.,1,273,223.52,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.14,2.93,961.47,2.63,0.001663,272.99,
2020,Oct.,2,274,135.06,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.12,0.22,3.28,961.42,2.63,0.001663,272.99,
2020,Oct.,3,275,498.59,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.24,3.38,961.27,2.63,0.001663,272.99,
2020,Oct.,4,276,145.19,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.20,0.28,3.66,961.22,2.63,0.001663,272.99,
2020,Oct.,5,277,505.20,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.15,0.23,3.77,961.17,2.63,0.001663,272.99,
2020,Oct.,6,278,489.66,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.19,0.26,3.81,961.13,2.63,0.001663,272.99,
2020,Oct.,7,279,277.29,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.14,0.18,3.48,961.08,2.63,0.001663,272.99,
2020,Oct.,8,280,293.20,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.15,3.48,961.03,2.63,0.001663,272.99,
2020,Oct,9,281,439.23,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.08,0.11,3.26,960.98,2.63,0.001663,272.99,
2020,Oct,10,282,396.44,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.05,0.09,3.41,960.93,2.63,0.001663,272.99,
2020,Oct,11,283,282.55,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.06,0.12,3.98,960.88,2.63,0.001663,272.99,
2020,Oct,12,284,96.04,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.05,0.08,3.74,960.83,2.63,0.001663,272.99,
2020,Oct,13,285,274.98,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.13,0.22,4.33,960.68,2.63,0.001664,272.99,
2020,Oct,14,286,593.26,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.17,0.29,4.47,960.63,2.63,0.001664,272.99,
2020,Oct,15,287,418.62,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.10,0.14,4.18,960.58,2.63,0.001664,272.99,
2020,Oct,16,288,358.45,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.04,0.06,4.52,956.98,2.61,0.000945,272.99,
2020,Oct,17,289,780.74,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.05,0.07,3.86,956.94,2.61,0.000945,272.99,
2020,Oct,18,290,374.34,MZ03,MZ03_Ocua,Cabo delgado,TDM,TDM,39.39,-11.55,60.00,0.67,0.44,0.06,0.08,3.92,956.72,2.61,0.000945,272.99,
